,TP,assignee_id
4287,1.0,org_K3KsZ3N2ciXkW3CSN1fB
4288,2.0,per_7TgXcxNQkouN7UAuyLeI
4289,1.0,org_RUJuZJvYqxTNXnoXFoFW
4290,1.0,org_i3qFXk1To7R9ovY0DTeO
4291,1.0,org_oyAR5UXTFTrZrmHxYlCN
4292,1.0,org_YxeKPLYKWVqfbz8RyyOl
4293,1.0,org_Z0mi3a8AHTd0NM7iCuue
4294,1.0,org_FiCQ6TKhnRVrRmpFRROa
4295,1.0,org_tWaEAeYsOiXkC9N2uVn2
4296,1.0,org_C8t2QSoHxcxlJ3Ty2DIl
4297,1.0,per_lTlJJMr774fXyzxotikW
4298,1.0,per_n5GvrT8qZKfJc32Vrtn0
4299,1.0,per_pnsCJHHwYNupmcyXCaa7
4300,1.0,per_rBGhe7V5TntBNsBiT4eP
4301,1.0,org_z9gjgFFudFcBwh5P7diq
4302,6.0,org_fDSpyZx9R1QdpZE79GHe
4303,24.0,org_cdSkVHTWgqbtt2HWIXb0
4304,1.0,org_O4wnsNenn6ewpQCnvk9G
4305,1.0,org_TlwO8nnqH2JFirFZkVmt
4306,1.0,per_mlUgT8Wu8c8My4z6NIYI
4307,10.0,org_RGUCcnEUZvBWfy2Nj883
4308,1.0,org_SlQA2XUNlNEHp8pHQ8pP
4309,2.0,org_lXhyfowOWf3P6GO7aVPz
4310,2.0,org_qDd5cYeIVmvXNaQCuBl2
4311,1.0,org_Q4rp9BZLWuU9JFWu4jm3
4312,1.0,org_eYxcBMkFeZHPM6INvnTd
4313,1.0,per_dHA5X9TvEjYQkrNqyhdj
4314,2.0,org_IvvZ8TTI3lHIannnPDOi
4315,3.0,org_jpopRu9pCRrJtrDa4XRg
4316,1.0,per_Y2oEVJ3FRRIk6B6m9pap
4317,2.0,org_LHFvTYu4GWKCdaFqkfpf
4318,3.0,org_H5JqtN02ELtFzP99jFbB
4319,1.0,org_kB6jUKSUd9OUvA0HomgO
4320,1.0,org_H0o59CAhcSWKbZmaclv6
4321,19.0,org_i0FMplbdLVcl0oapU3uP
4322,1.0,org_hInQavaouHtYSMRLoih1
4323,4.0,org_T3ZbBiwUbFOVkUrP9mYz
4324,1.0,org_dlD9ruUxDznArowYmAXM
4325,2.0,org_4RR5mSsp1v096dsnd54H
4326,1.0,org_lyfvJuDOmm7BFcaAPsMw
4327,3.0,org_58Xws0rECei4BPaeex2X
4328,1.0,org_a4Xkpga7bD32V0lrwI5g
4329,1.0,per_poOZmuNNCj7mjwIAoQoB
4330,70.0,org_OQNJHOijaoqRg2U7Tguz
4331,2.0,org_PnIa7RyEtwTFPLzzO7SW
4332,1.0,org_MwUFPI0aGjZqgU6iDM4F
4333,2.0,org_5ZWW0Ksvj5nw3k5gSGIj
4334,7.0,org_aKj7ZT9lV3rpxUKlhrDz
4335,1.0,org_QjBOANETMN4BQcpBaam6
4336,3.0,org_fDoK2tHIpRZ8fBvE1QMw
4337,2.0,org_KiGFb9ZdK693qw2vj1oo
4338,1.0,org_cBblJjcKxeiLzm9BuIF3
4339,1.0,org_gADTY6ATFrudXrs5VV3d
4340,3.0,org_14vYpUqoN6x7VnJJ3w5c
4341,1.0,org_bSa2eak5IKaxsshYvoY8
4342,1.0,org_aJsrWYQlqIoX4tuVrI7c
4343,45.0,org_rZxCAPf3SAT2rB8bfQTA
4344,1.0,org_EsL9qCb1hhoEaUhvv0GO
4345,1.0,org_LJUCmuZNCy6n6RpvrPFA
4346,26.0,org_mR2JgfC4JVG9eUZv068X
4347,2.0,org_RbLme7E1yXsCQF1nWoJu
4348,3.0,org_wgOM3CnpObIykwTEfDip
4349,7.0,org_GspONxeZt9afN7TF11v3
4350,1.0,per_mn48dmFSEtxk80vBBsti
4351,1.0,org_WNTH6JXCFWlkN4TDpaeh
4352,1.0,org_tJoYRhBYOrhmG5QF5wXE
4353,2.0,org_rZ4bLSsIa76rbzaUA2MH
4354,5.0,org_D536y9JtEE3fHoamP6QZ
4355,1.0,per_IWc3igjc1u2uyk3bOeQT
4356,2.0,org_ZLCVxYbFG1sl4g0yjwka
4357,1.0,org_5Ga8H1vELObqTZTtMKSd
4358,1.0,org_UqZ8u4zHt3VfQPe8nQ5I
4359,1.0,org_BFmICTD6eiHA58O5RP12
4360,106.0,org_sJNIY5uXP8ODTIdIHENQ
4361,1.0,org_4KzrO0JNB02ARnh4wcjW
4362,1.0,org_FC0RiDY4qFfE11Vpd9lK
4363,1.0,org_83AzTJr9E6MrdESZoxJV
4364,36.0,org_qg4VuSEhqVUDC7nWzh9B
4365,2.0,org_bizGTZgfNnyQ6oxDz8jw
4366,5.0,org_Lsl15OeFk4NtOSsZSm4j
4367,1.0,org_DVCwK0fi4pI1I7XBbxkJ
4368,1.0,org_RIlZwqQ2bdegIbw2CBir
4369,1.0,org_tiRkPB5xVbxro9qs62vt
4370,8.0,org_XQmaatS9WdaOHBDaecBx
4371,14.0,org_1Gj7MgTPIL6JO09QehI2
4372,3.0,org_HzabW4EJLzNm4eluWMd0
4373,1.0,org_yTdnjndcGpbClNrpEA53
4374,6.0,org_ky13sLYtqfVhLOgeQr8Q
4375,1.0,org_s9Itlt8r5E6Xj0rYKI3D
4376,3.0,org_MsHDmmo94LrHPIx6R3pn
4377,1.0,org_QrQ8upkisjdVmR1LJ970
4378,4.0,org_oy2EoEggZkAOYZToVKnC
4379,1.0,org_iHwB2Z3AwmLHYoz9O5Gq
4380,9.0,org_iX1Gkdx88MwMWPDqfsbV
4381,2.0,per_dOR5QYcNQ71bOg8GkvS7
4382,4.0,org_Ni0ReXre80DiwTeMzINZ
4383,13.0,org_UN2gFoWxaK3vzzphXnYn
4384,2.0,org_kk21tb2IkzKJ0AmhmiB8
4385,5.0,org_QIFQ9H53Lgesnjyr0hrH
4386,1.0,org_uYe1d45cDh76N4dq2bZs
4387,1.0,org_XtDknIRROgKg6BdFGYZv
4388,2.0,org_Jhv7bwvXE9dDkb2fKAaM
4389,12.0,org_loP7SQoJR1GLTmXQJoQo
4390,1.0,org_61099123-362a-4f0c-a3b1-d4c6325e0ead
4391,1.0,org_Fxj5bCcypky1Q0THzFoD
4392,1.0,org_Vpu9ut8CIwyNL7RprrXT
4393,3.0,org_58gGP6kuDBcuODybSSvB
4394,1.0,org_8nutlKywrPh3mBngDw9V
4395,1.0,org_L9dAfFui3lIx5D60cPJN
4396,1.0,org_damPZn1zc3o8FMjTChVT
4397,1.0,org_Wk2vMhvi6rCJMqpSECU5
4398,1.0,org_MWY1DCVZ2L1EkmBozloY
4399,1.0,org_Ac9Mwqf75KweB7JbY1Eu
4400,1.0,per_y0cn41ptF3aWgNO1tgKV
4401,2.0,org_vou4phE7rAcOPfeW2GjI
4402,1.0,org_FnHYoejIrWeuyygkxo9Q
4403,4.0,org_3kaXNb9rVPSidasrSUkI
4404,1.0,org_QDNIQH5yk6FfOEFHmUMv
4405,2.0,org_UEQfLik67MmsXEVkgH6O
4406,1.0,org_gwj5FLeXKJ004xKQK7N2
4407,2.0,org_PommKGlh9RBWnpVE9H0t
4408,1.0,org_hEPvtxVhV4iYx40AoiLk
4409,1.0,org_4zBdTKCUGywP2GCSTZwT
4410,1.0,org_0EhjRSrH9qYEMie8EFu3
4411,1.0,org_XlqLmAGWjX1X3cNJrgY2
4412,1.0,org_cNaelN0Bc4nbK7aXlbiV
4413,3.0,org_cN16Qgl4dXOnB8WfZ7Jc
4414,1.0,org_GhE73GZq8rYo30jDq7gd
4415,1.0,org_F0IRJ5BcaOzDeve0K0Dg
4416,2.0,org_NykxoJRfZGN8H5pL4lWR
4417,1.0,org_whFR753eVKC1VM9suiMd
4418,1.0,org_wKwyD0LLUTMScrHqkpEl
4419,1.0,per_mZlPbQ5RCGBrwyIHWO7s
4420,1.0,per_pWj7oRtiTXlPvMaZtdt5
4421,7.0,org_KJYrfMGRrcYIxRgGJ4jq
4422,1.0,org_ClhUbqo2EjG2i1nqwAIV
4423,4.0,org_scIWqJAChzflI4cJ8gtr
4424,1.0,org_D1JxFBCi4gdE4j9pa8qm
4425,9.0,org_6CGv3gtqTYBiyZuKJGb3
4426,2.0,org_T4gqmOyVNPJa7TntZU1K
4427,2.0,org_OdfQquUSQfxuaOUcREi5
4428,6.0,org_EC3HQJeRIvBq8LqGfvjo
4429,4.0,org_B02l98EcTC9Ql34As2X3
4430,4.0,org_hJCZMFPcEwJ6z4k0NSRI
4431,3.0,org_onkt3h0ZdKA5Mx8KfU46
4432,1.0,org_Kyc8zbgeSL7SPp2LkahH
4433,5.0,org_Nh1psE8GzKK9LuKrZ0RS
4434,1.0,org_lBZWQKNHQ8OowtSEMca7
4435,10.0,org_zpad378wsrMkaUr3Todi
4436,1.0,org_D6nMqq02BQA6xOSlv6MV
4437,1.0,org_PPAL7cFTMPIHHFNqwDx0
4438,1.0,org_FIUBd4g91dgCVoooXWhg
4439,1.0,org_iJEUqyEnzf6MA1v9WUr9
4440,1.0,org_WdUJhxNo4u1zVWjo1Npj
4441,2.0,org_3IqCt3oEwWRABlwSaval
4442,1.0,org_IM63k2sNIMwjwsolrudC
4443,13.0,org_twslzBJhL1l20Wmstk99
4444,2.0,org_zf7Fy3MUSXPkVghTSO9h
4445,1.0,org_ijvfI5kNeE9snjeVJall
4446,1.0,org_R8Su5Tc7YVxBsqkE8ot2
4447,1.0,org_vJnINnkvxTLTYVQ7RHyl
4448,6.0,org_uA2C7IzIPaK76JDEWHGV
4449,2.0,org_N8okcanpwF0lJ25QVckm
4450,34.0,org_m4g7nJA3HtaTnl6Jh67a
4451,3.0,org_TFsv7mEDOvisGLTcWq3q
4452,2.0,org_SK9p9aGevAJSoNvyTBi6
4453,1.0,org_iK4wblC0fwNePxJi5Bm6
4454,1.0,org_rMEwV637Gx8Dz1fpm7dY
4455,8.0,org_vQyh8X1lUoudCz69qIu9
4456,1.0,org_OSZMyNhgB1RghO4kqLYQ
4457,10.0,org_oYN8jheLYZI7dWQl33am
4458,4.0,org_tchc2QIPrQWbL147s3xm
4459,4.0,org_VTScKPuuzj1Lzhb0XVqa
4460,2.0,org_FCIgBLpIqSXyNjKbjeHi
4461,2.0,org_XODBUX4V67t5a1rEfU6U
4462,1.0,org_yG5AY3rz9im5Qy14Fov6
4463,1.0,org_8O4TQyOVcWQxIzmpBwPu
4464,1.0,org_1lQ0HodxStaaTcx5MDpP
4465,21.0,org_r8SaqCC9L9PPEsdsDSzo
4466,1.0,org_654I4jCMqJfebGNPaNgz
4467,1.0,org_9X6iGjrGOjaFiQc7HGPy
4468,5.0,org_3GpShFnick3RcKoWCtGW
4469,1.0,org_Uq87tk7LPXXwGdELCgfE
4470,1.0,org_Qz2ovn7pX5h1oX9LQO78
4471,2.0,org_4inIqLl5mttLoQLQd2VV
4472,3.0,org_p1BH3qEnziVr1NvsvMN2
4473,3.0,org_yzqHIRr2uVACtbOpguzU
4474,1.0,org_Fsxgxh5ucwORJG9ymuVj
4475,4.0,org_ePn536XNr1ulM4ZiCjVA
4476,1.0,org_9WD1ZHWfipme1M7kKGAO
4477,1.0,org_elrAxaa9wUKsqmEg0mj0
4478,1.0,org_cfBOJuyzJc9Zg16yh39M
4479,1.0,org_jL7jrQppXRZkNzHA77Wh
4480,9.0,org_ic0pBiCcQgD6NoHWi9Gz
4481,1.0,org_eHUHb0U8O6aBIkPkUYD1
4482,1.0,org_eKrCyPKxwNtEIuMdVjPE
4483,1.0,org_wDsrJ2aINIAIrpAAfCF3
4484,2.0,per_Ljtshm91fJgkWq8tT3rf
4485,1.0,org_oPtlxBIlmEp46eX5KH3s
4486,1.0,org_col1ikb0SkzEnCdQUgly
4487,2.0,org_a6UYk1lZmKyXmJiZeGJP
4488,5.0,org_takv8iOmFR5AtpJ0lyQt
4489,4.0,org_RDVGMt40uH49l4Y2sPyB
4490,1.0,org_IlIogi2s9hq6IeazaZq9
4491,1.0,per_z8PkZFA4Omhrn9BBVViy
4492,1.0,org_a3TADV8m4mPSazpsEcC0
4493,3.0,org_Y0fvf7e6aH2iqcYPCx2N
4494,1.0,org_lSVzf9VqLCVfMMZkb9eH
4495,1.0,org_hfsiHE7WeZZYd16BVIyd
4496,3.0,org_sPHw2QRrtJbkGnxtShOf
4497,1.0,org_c9k82jhNj91GZYtt8VZC
4498,72.0,org_4rSq780nALBiguCjJ0TY
4499,2.0,org_aZvnn77skyC70HDpaoT5
4500,25.0,org_A8gK699DC3NY9uGmtPMa
4501,7.0,org_bRNoFqSrxtV4vIQLBEe3
4502,1.0,org_zQr6UUnVunQE6974Izaw
4503,1.0,org_txlY3oRE0sp8TJyECOIv
4504,2.0,per_iOnSW9GHNHq6NEpHbmaw
4505,6.0,org_M4BAfPUW8pMwlqE7WhfO
4506,1.0,org_GhECo4HFrEWiFjnY9Pof
4507,1.0,per_zjNLvgqC8EyUnwpHCvIo
4508,1.0,org_O4QMhmjxPKJ1Fvv4U7JG
4509,2.0,org_kuegi1NkThJ6uI9dZtTt
4510,1.0,org_ACDjOC2V57i4kt0WWzd7
4511,1.0,org_ybsh0WfTY5BoAovDwhFn
4512,1.0,org_g67Nv9vZXOnQECodzxm8
4513,22.0,org_uL6d0M0CqTLNqDEmZKO2
4514,1.0,per_oBgB3PHfh91EQwLVj8cX
4515,1.0,org_oyJZs7XKCjcDYJsw5DvU
4516,1.0,per_g6mHVSbryWnvNjiU6mBs
4517,1.0,per_XEbpD8wD9x6eUAm18Mv5
4518,3.0,org_nVXvNXa90mmaPhMCfmFd
4519,1.0,org_UzV23PvhLZ1MVQxu7nAr
4520,1.0,org_jZITLKJqOq9mUhjV5fNc
4521,3.0,org_o3sZlvJK7WhPmG5ebiDq
4522,1.0,org_4CfkbNNEilgt3BvPVgeL
4523,1.0,org_hESv7akcarbLpc1F6fV5
4524,1.0,org_rK8C0BKRQInpFgnyzMZR
4525,2.0,org_fdZx0aH0GlNAMjA43lca
4526,1.0,org_FnkAHG0c4CKyr96INQvl
4527,1.0,org_kHLyZEQXocyNAjqQ4hE4
4528,2.0,org_RdpzcdSqpBEmjBnhsIFK
4529,30.0,org_CnWhWy4NmpoASTToRZWI
4530,1.0,org_t4X7LIDDdhCj4kcI4Lii
4531,1.0,org_iL4vicUQTInaZg6gMJ1k
4532,1.0,org_qw9c23tPzEIlc3k4OZek
4533,1.0,org_0cpDRUdT76bGhuXrsoCQ
4534,1.0,org_33MqbXqWhsthop1drtjK
4535,1.0,org_4VdwJr9jGW2lcFc5Icr6
4536,8.0,org_vSO3C2wnhl1THvqDP9jR
4537,8.0,org_gxM7vbxhankCMl1bOcZs
4538,6.0,org_W8kd9jPhtY5p9cPAelxE
4539,2.0,org_Qx9txqHNkhNae6GS0AjI
4540,1.0,org_lL6LMTpVaigEcnyYWdCU
4541,2.0,per_OSzq8YbXoRSeUQqIp50b
4542,1.0,org_0Ug3XkVGKeZ7nNSBOlmZ
4543,3.0,org_V5FuHUbMESUT4XLIMdU6
4544,1.0,org_wsx5Y1Rn0SZ3YnsduYJv
4545,1.0,org_uelPJVs2UpPlNmhTNGs3
4546,1.0,org_zxMnRnrpqurHgc6JoOzF
4547,1.0,org_AvkAjWQUdXbamGHhRzwy
4548,1.0,org_C1tyQhLh0ELpKOsB52Yy
4549,1.0,org_t8fzI5PeypbDbqP5Kutr
4550,1.0,org_Za354wzK8wxvTWV6zAAE
4551,1.0,org_tStRbQdzNlZ6eM455WOM
4552,1.0,org_7Scs0pB7udha5gSmqsil
4553,2.0,org_vAgTsOwRaewrY5yyX6f9
4554,1.0,org_F3tFD2f4xo1dUSPjWAHI
4555,2.0,org_HvsFC8OUtPHQbxL4664R
4556,18.0,org_79owrNVPtZiyDpLYk6DF
4557,1.0,per_PTjinDsELmijkxY6Vitf
4558,1.0,org_qD4HVTKHgKcJmpuPWMZz
4559,2.0,org_13sDDFIaP2dsRleROPDM
4560,5.0,org_AZU1w5uCNJ6dAmNbu58R
4561,22.0,org_C4lXTaJV9MwFQjYtXO4E
4562,2.0,org_kFUAGspke4QLNlcC1Apg
4563,16.0,org_aY5eQY2GCknALVZGHQgG
4564,1.0,org_jmumLdmcSU25jUY56VJB
4565,3.0,org_0nRQqsXsF4oRjIrZH4fd
4566,1.0,org_sFc1NaIzCdWQJDyiRj0F
4567,1.0,org_eIis1KESv5IIYIV5k6pl
4568,76.0,org_r8Db2rKax6tEESC7DYnO
4569,1.0,org_EeRSqGJOm3yL0qfUVPrw
4570,1.0,org_SilF5Xi5c2jExNiiF8IG
4571,1.0,org_GFk3JRFcvEnqPpV1xOEv
4572,1.0,org_zjum6SpJGwBpWUkTbpmh
4573,3.0,org_Vcr5Q2L7kFI9opvrrbSb
4574,1.0,org_rUUG2zarrW0tQj5ChnWA
4575,3.0,org_tfmOXl1HuB7fKi9yfyOd
4576,3.0,org_UHCEdZMs9xD6qTGMo74B
4577,14.0,org_GsDHEX5VW7juAAZrVHcB
4578,1.0,org_K38owi0RM13siqKFdUCH
4579,2.0,org_1nmha4Okjf8TpJW5cjtS
4580,13.0,org_oH7qEXkhBf78jqYtRHgz
4581,1.0,org_dphOlRQwC7AgAMejly6O
4582,4.0,org_6E9hBN4vGkl9z4JGcilp
4583,3.0,org_lREOmC681IiaIoE840IL
4584,1.0,org_KtnGLz11ZwTJhe0BUyRR
4585,1.0,org_WD6AUvvhnOY3yN8JgJtU
4586,2.0,per_Ru63q26YCUTw7jdD56N8
4587,3.0,org_R1CDXamjI7fQZ4Omxkj9
4588,16.0,org_wv9FQ0QpAcvGVxfrbf5u
4589,1.0,org_xiVZ9IkXkq4pdFekExDP
4590,1.0,org_WK973YGUO5nzdk1RlLca
4591,1.0,org_Imhl1WqaUXDcMmcMGGoT
4592,2.0,org_IU0nox3fqnqWICFdtBz4
4593,4.0,org_FaxVCSbdepR7ewdE36Xw
4594,1.0,org_wyHaBQyz4T4aW8v6KzS9
4595,3.0,org_EYbjATe2kGNRM9x5NM1f
4596,3.0,org_VGjXjJjpqebFTPVDUdPl
4597,1.0,org_u8leqWj4i7fFjB3TuhWu
4598,1.0,org_2PAOibtKu6mfXic5K1OO
4599,4.0,org_9Rv5HRsLbNOMrgrSaNkk
4600,2.0,org_5mROFHBrjCV9Lfp6hYZ4
4601,1.0,org_iCNHok3nlyu01fwVn8DN
4602,15.0,org_YAGs2Amhkan0bjHL7jDM
4603,14.0,org_nTNnZ65eFV6UB9UA8bX8
4604,1.0,org_nFyZ3lHQ55P6lbjTCeZn
4605,2.0,org_sP1Qkn6zRK0VZ6PDcpl5
4606,17.0,org_SyZBUNg18iBfVWnTnut5
4607,1.0,per_8KslfzgqgQaXDn3kjdug
4608,1.0,org_FiagWrj4DmIQpsNN7s4Y
4609,1.0,org_nURdfcw1h328a4rJGtuu
4610,13.0,org_Ra7VPEm005DdjYxWXdah
4611,1.0,org_oWNnFPFF8Y4OTxP2SbiS
4612,1.0,org_ZwN2JhhaCDqUteVpT3XJ
4613,1.0,org_08Dgjv24ObKarFL58JRO
4614,1.0,org_TBdP2iRDLDsKGOvfPfxF
4615,2.0,org_Bvn3IU7wC780XXdkHIOx
4616,2.0,org_MCpQwurnTuuNULGC6O11
4617,1.0,org_abp3zt3sgB3Llmn21AtX
4618,4.0,org_YfNhsnnyIuA46kSKa17y
4619,13.0,org_4DPqdL8a5fIWy3noad4S
4620,11.0,org_pODIstE01wTwU2xo1tIu
4621,3.0,org_QyKD1kHT4tOkdtrV5Twf
4622,1.0,org_68jDYY7vPXvBAkFHQIHV
4623,16.0,org_WUSvpSDBk1krPZiF5Mpd
4624,3.0,org_v30cVAsdTNtPxdnGYdY3
4625,1.0,org_YHqKjfpaFw0wLNfEZwBI
4626,6.0,org_G24uT59uYEy3GFgFsaGI
4627,1.0,org_g0b4snXGcsReCDD4g4Wg
4628,1.0,org_m3aSzJL5gisnpY2yB2ov
4629,1.0,org_bzi2D0D2zOodlBiINzuX
4630,5.0,org_QaML1oA3TrZuVSZl5qKB
4631,2.0,org_x3JQkrCSnldH8n4qA8M5
4632,5.0,org_d8jlRb1j1oChNewTUHR6
4633,1.0,org_FR5xO5Im05PfoFrQKWwX
4634,2.0,org_F0p1ITE3N4DOiuNeeFwp
4635,1.0,org_EMIFLFMmZFvYzm3JRxeu
4636,1.0,org_d24khf4Bch5SCZ9PjIgh
4637,6.0,org_0xliJK67Le1Ys3anvd0w
4638,6.0,org_bHvJ2dNOfWcko3JEV33C
4639,3.0,org_RuzYA9PxbgBkqog4b8xJ
4640,3.0,org_ZpWdvuoR1XovFDkytKka
4641,3.0,org_Hc78baD3wg0zbxN4dduw
4642,6.0,org_KjVXpclTsAuC9ijA878o
4643,1.0,org_DtZym4j8xLtSIjTkXVWl
4644,1.0,org_hbEQySQk2mhjV5x1he55
4645,1.0,org_UEVTh30JRgJBTNZUTMEM
4646,1.0,org_UnPdAsHGqGuUbJAsXZgg
4647,1.0,org_pLelNdT3tnd2Md4aifFM
4648,1.0,org_2PyDjvCSuntN8jccwMPe
4649,1.0,per_EZX8Py9zxrIIUQV5VU9h
4650,1.0,org_nrds77HdfAiyEWj9bxGO
4651,2.0,org_TAzqSAMQvHsk5Np4ljGQ
4652,9.0,org_ETQUuMXudvTZwCEuqyxY
4653,1.0,org_a5RNLmCchh9j9L4bWTBv
4654,1.0,per_aFD2rac0efD6DtxcFGK9
4655,7.0,org_gQAbpjvALi3gJRL6r8LL
4656,1.0,org_VbKWuE8PJFEFKknM6J4l
4657,2.0,org_Z2ELJAZpccrJolfyHFeR
4658,1.0,org_tJnNOU4sJhTP05EtezaK
4659,12.0,org_8xntKYGldxCP1E7euVJW
4660,1.0,org_3tEUzWdjwhxX4XTP2XHt
4661,1.0,org_b61DYmu2CVOa3ek6EzyE
4662,4.0,org_ipBI7Sb8BcXaigyiVbwk
4663,1.0,per_hP6YgW2f9R1xxSYsvT5U
4664,4.0,per_n0Kmvx3Vgsc8H2krgVmS
4665,7.0,org_5JyzD0OrAN4VkENG30r4
4666,3.0,org_au1KCN9kr2k6Vqe9O44R
4667,2.0,org_8Lhlz7bv9htohndXbma5
4668,1.0,org_CwRPdC31fdsTAB78Mhb5
4669,1.0,org_1VXaeIqEtzh9e1fcewp5
4670,1.0,org_QRFCk3CnIaY3rYCGjjhV
4671,2.0,org_JNlWvIwenMSz25Eyg32w
4672,2.0,org_i4nKp3ZaiIbbgDX6QMQq
4673,1.0,org_KXcs1eKQx8agl2JSDkbc
4674,2.0,org_C4WLLjbpxspUyx7EC5Gk
4675,1.0,per_HaIqaxHDxlR1es2Y1kbi
4676,1.0,org_fA1n08tPYsxXPyaoiTA0
4677,1.0,org_5jyTXkaQKiyiUNVNS9gm
4678,5.0,org_pgPzghE6aeeXUHJOkzzf
4679,1.0,org_WmboQEkkNQCxgIKjO2EZ
4680,1.0,org_6HVz3w3q44ZVR4jxIZiy
4681,1.0,org_03CKI7ulHXzjHZkHgpr0
4682,1.0,org_B5E0i3NJJfboIAgHdQq6
4683,3.0,org_wSthFa8gLFAUm4vAVnQ9
4684,1.0,org_WmE62xa2OdmuJM2fabOm
4685,1.0,org_o6287ZGxj3Sn3lCdkkKe
4686,4.0,org_f1Sf7KBBI2KqUODm1NOT
4687,2.0,org_OZbggn6JODaMzqcr2PFS
4688,1.0,org_iyNn3nKGi2KpZfD2hlO7
4689,1.0,org_uT6tHMJSnP0YO1MQhbAt
4690,1.0,org_AfwE6kjcDPOGPNI32lCL
4691,1.0,org_7VTOJirPspBXRi6b01gW
4692,1.0,org_rUtJZPdcILZkN4SgsO1B
4693,1.0,org_FWjoqTLOf4qSMc3AkPuV
4694,1.0,per_BePzorMvZi6pufG0HtLq
4695,5.0,org_dXdXWnInWehEiR8JeeTm
4696,1.0,org_c4dcLeVCqHoLtXOQQii2
4697,3.0,org_HA07codC9MhHm8wBVndd
4698,2.0,org_ev7izkxXpWT5MtavVCzG
4699,1.0,org_cmRo8xCJfVh7fZgR8W13
4700,8.0,org_6Pq21eJZ0K3g07SEBOce
4701,5.0,org_Pp1DMdMIVjziRdqpaXZS
4702,1.0,org_q1H0g48YTiTeSorbOwBq
4703,2.0,org_XD9KXn6XGJ0Y6PB7CvWx
4704,3.0,org_QZHSDJvuF37JdyjznEr9
4705,1.0,org_EnylqhesQV23mNEHCF8A
4706,3.0,org_ZC8TTUh5tDFZ3s7QoMpH
4707,2.0,org_KlcIFLEUUEP3zSipbqKt
4708,7.0,org_1noWaGC0dokzWZiZuUm7
4709,1.0,org_ZT5Z9FGiM7cI5dJigj9A
4710,1.0,org_By8pfeVZ51NsAKZVIM0l
4711,3.0,per_akw6Op18e8hpGOPQWffP
4712,2.0,org_6Zu41nGD0eCRRoSYMFEJ
4713,3.0,org_JvDxmutrS33phh4fQvAn
4714,1.0,org_J2dVARtlzcScGnmL3dOd
4715,1.0,org_1uFiPZbABCLXiTalnObB
4716,1.0,org_aLDtNBMI7eVY0INqmKgn
4717,2.0,org_rmR0y55A754ZEe6CRYAn
4718,2.0,org_IPB8k6tUHfR20sUYVzqE
4719,1.0,org_QIde1cp9rLN754adM8LZ
4720,3.0,org_Sjv0d7HtAer3uXBqAio3
4721,1.0,org_QAzCF3D3QCKsexlUtZyI
4722,9.0,org_l18d6WT1YpfcRODux0Is
4723,1.0,org_YLI0Lm5RlXAowQGEiikb
4724,10.0,org_V4FcY298k8cYXafBinEq
4725,1.0,org_PZeefC1WSBwTkJd1diT1
4726,1.0,org_8Py8i04PVUDsmJNb9s7s
4727,2.0,org_tjw6COrjGrrSTSk6D9ZS
4728,1.0,org_7LuCld4ftwsRf76LNInO
4729,1.0,org_TweCnz9FcLPVw0n9Qud3
4730,1.0,org_Zd4FuO2ZI3TNnosEl7j0
4731,7.0,org_wPdChrgeIuNGot5YySo5
4732,6.0,org_zaCwAqN7bGd6Ry94lmMv
4733,10.0,org_5MsruXc8DgaL0iJNxb1Y
4734,1.0,org_z47bzGNCVZv5i036bcvx
4735,2.0,org_GK8itfvSExSiyBLxtzF8
4736,1.0,org_1wltZG2LJfAIOenJEQF7
4737,1.0,per_Dp0OwcGjwVnB0sriF7Jg
4738,1.0,org_BkePjhx6bmdeCp85uAY4
4739,1.0,org_fAKQplIWIDGVuXECfEjZ
4740,1.0,org_HVmp7ZZEx2AKlJK19xbw
4741,1.0,org_qkJo2Zce2St9bxjZhQsy
4742,1.0,org_N5sBzlCOpZd5BRS4OyqU
4743,1.0,org_rzgdSMqSvpCixhNV0epI
4744,7.0,org_jthP5Vhsb28HAJeNpr4u
4745,2.0,org_Q7nnQzqIZ1VGVP0MxnrF
4746,3.0,org_4Ho2Rxu9VZ0dgWpIpxtv
4747,1.0,org_nJRzMLFEvPYZmKgeGSNu
4748,1.0,org_fIqjK2fkitryjsEUBElY
4749,2.0,org_BpqLyJrkoxpQOnaJadQ8
4750,1.0,org_9hpu6keUvI5yVshstOPa
4751,1.0,org_YjstZujckA09i2xRKgvl
4752,1.0,org_czH3iYPQIcqUDmR2UsnG
4753,2.0,org_TbyyEtb0ojVFdNSNQG5W
4754,1.0,org_3m2cQoeVOBVz4XGWaUwX
4755,1.0,per_toEXK6MWgENZZzE3fDdE
4756,5.0,org_k9z9SpOVbQI6tfSgLLjf
4757,3.0,org_HiNMgQCc2BCASa1PjIHo
4758,1.0,org_tIL5tM7vy6skkjkNHuOr
4759,1.0,org_tsAPTVv94pGdDu3PknxJ
4760,15.0,org_7mnBj942yQFs673J2xp4
4761,1.0,org_iVbGQ3UPdceos5B2hT3e
4762,1.0,org_QR6Ude3AR9IogPhwFk4H
4763,4.0,org_I5yG90FP1F47Pqbueqh6
4764,6.0,org_FVRmp8EtiLvdNuVqIqIS
4765,1.0,org_ycoayKhEZGUNgyYxD8h0
4766,20.0,org_5MnNTkcCRSyKsuz0xTWn
4767,1.0,org_hujytxEUz5Zg7N8gvWGN
